FragmentID, NarrID, SessionStartDate, SessionEndDate, ServerEntryDate,2.1 Focus was on-Cumplir con los requerimientos de la IE,2.1 Focus was on-El desarrollo socio emocional del alumno,2.1 Focus was on-Estimular el aprendizaje y transmitir prácticas,2.1 Focus was on-X,2.1 Focus was on-Y,2.1 Focus was on-NA,2.2 Cultivating the student's-habilidades de vida prácticas,2.2 Cultivating the student's-discipline,2.2 Cultivating the student's-culture,2.2 Cultivating the student's-X,2.2 Cultivating the student's-Y,2.2 Cultivating the student's-NA,2.3 Estudiantes aprendieron a través de...-aprendizaje reflexivo,2.3 Estudiantes aprendieron a través de...-concrete experience,2.3 Estudiantes aprendieron a través de...-active experimentation,2.3 Estudiantes aprendieron a través de...-X,2.3 Estudiantes aprendieron a través de...-Y,2.3 Estudiantes aprendieron a través de...-NA,2.4 Un factor determinante fue-Tiempo y curriculum,"2.4 Un factor determinante fue-Recursos educativos (ej.. tecnología, fondos, etc.)",2.4 Un factor determinante fue-Habilidades y capacitación,2.4 Un factor determinante fue-X,2.4 Un factor determinante fue-Y,2.4 Un factor determinante fue-NA,2.5 Influencia de-Secretarías y Ministerio,2.5 Influencia de-Docentes,2.5 Influencia de-Estudiantes,2.5 Influencia de-X,2.5 Influencia de-Y,2.5 Influencia de-NA,2.6 Rol del docente-curiosidad,2.6 Rol del docente-Alcanzar objetivos,2.6 Rol del docente-Dar soporte emocional a los estudiantes,2.6 Rol del docente-X,2.6 Rol del docente-Y,2.6 Rol del docente-NA,3.1 Students encouraged to learn-Individual/de forma independiente,3.1 Students encouraged to learn-Socialmente/ en grupo,3.1 Students encouraged to learn-X,3.1 Students encouraged to learn-NA,3.2 Aprendizaje fue-Liderado por el maestro,3.2 Aprendizaje fue-Liderado por el estudiante,3.2 Aprendizaje fue-X,3.2 Aprendizaje fue-NA,3.3 Decisiones influenciadas por-Practicas establecidas,3.3 Decisiones influenciadas por-Necesidades emergentes,3.3 Decisiones influenciadas por-X,3.3 Decisiones influenciadas por-NA,1.1 Results,4.1 Entry is related to_La comunidad y las relaciones,4.1 Entry is related to_La filosofía de la institución,4.1 Entry is related to_Aprendizaje y crecimiento,4.1 Entry is related to_Los problemas como oportunidades,4.1 Entry is related to_Premios y reconocimiento,4.1 Entry is related to_Autonomía y soporte,4.1 Entry is related to_Desarrollo general del estudiante,4.1 Entry is related to_Crecimiento personal y logros,4.1 Entry is related to_Otro,Themes,4.2 Frequency,4.1 I am a...,4.2 Gender,4.3 Experience in education,4.4 Experience in institution,4.5 Levels taught_Preescolar,4.5 Levels taught_Básica primaria l,4.5 Levels taught_Básica secundaria,4.5 Levels taught_Media,4.5 Levels taught_Terciaria/Universitaria,4.6 Age,4.7 Professional qualifications,Ciudad,IE,FragmentEntry,Title,ProjectID,ApplicationName,SessionID,Language
5eab1858-1a29-11eb-8278-0242ac110003,,15:39.9,57:28.7,57:34.9,3.289.036.968.954.260,9.444.444.444.444.440,2.266.518.586.601.300,0.494887408,0.817888889,,5.054.582.429.927.090,21.367.521.367.521.400,47.317.423.563.976.800,0.483857996,0.018504274,,5.121.198.820.072.900,4.786.324.786.324.780,0.924763936,0.248563879,0.414495726,,27.768.449.126.445.300,4.914.529.914.529.910,4.807.785.594.205.630,0.726505055,0.425598291,,0.322722238,4.743.589.743.589.740,5.224.138.032.616.890,0.75959329,0.410794872,,3.469.929.337.921.060,3.162.393.162.393.160,33.676.774.996.857.700,0.494887408,0.273863248,,16.324.429.898.648.600,8.367.557.010.135.130,0.836755701,,8.794.605.152.027.020,1.205.394.847.972.970,0.120539485,,15.817.673.141.891.800,841.823.268.581.081,0.841823269,,Resultados positivos,1,,1,,,,,,,,Frequentemente,Docente,Mujer,De 6 a 10 años,De 6 a 10 años,,1,,,,Entre 31 y 40 años,Licenciado,Itagüí,Institución Educativa Ciudad Itagüí,los papás de los alumnos de Aceleración también están aprendiendo,#Papás y niños un solo cuaderno,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
0f4e9f9e-1a3a-11eb-8278-0242ac110003,,45:21.3,57:00.4,57:03.2,21.350.273.598.889.800,9.786.324.786.324.780,0.001724777,0.489333487,0.847495726,,4.640.783.186.678.030,9.358.974.358.974.350,17.694.732.235.783.800,0.48564345,0.810487179,,1.521.494.662.062.000,0.854700855,839.303.525.246.791,0.84357703,0.007401709,,20.496.114.816.917.300,15.384.615.384.615.300,641.192.697.984.672,0.718115775,0.133230769,,1.043.682.191.629.600,5.982.905.982.905.980,8.358.027.210.079.790,0.865717251,0.051811966,,30.488.634.213.265.100,8.717.948.717.948.710,97.716.493.991.863,0.53361393,0.754974359,,7.743.362.831.858.400,22.566.371.681.415.900,0.225663717,,9.211.896.929.824.560,7.881.030.701.754.380,0.078810307,,19.026.548.672.566.300,8.097.345.132.743.360,0.809734513,,Resultados positivos,,,1,,,,1,,,,Frequentemente,Docente,Mujer,De 6 a 10 años,De 3 a 5 años,,1,,,,Entre 31 y 40 años,Normalista,Itagüí,Institución Educativa Juan Nepomuceno Cadavid,Narración literario,#loscuentoderafa,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
1bdd7c48-1a4f-11eb-8278-0242ac110003,,17:22.1,27:47.5,27:43.7,3.461.445.175.025.130,35.470.085.470.085.400,29.915.462.779.663.100,0.476505055,0.30717094,,3.316.900.177.538.960,3.247.863.247.863.240,3.435.236.574.597.780,0.50591682,0.281264957,,3.454.532.153.406.230,31.196.581.196.581.100,34.258.097.269.356.400,0.498563879,0.270162393,,4.505.100.317.370.520,5.982.905.982.905.980,8.951.199.369.972.340,0.925034467,0.051811966,,0.589816255,59.401.709.401.709.400,40.008.474.343.262.900,0.69709329,0.514418803,,31.425.034.957.893.400,3.376.068.376.068.370,3.481.428.128.142.280,0.516946232,0.292367521,,3.317.673.141.891.890,966.823.268.581.081,0.966823269,,1.121.727.195.945.940,9.887.827.280.405.400,0.988782728,,0.614970439,993.850.295.608.108,0.993850296,,Resultados mixtos,,,1,,,,1,,,,Frequentemente,Docente,Mujer,De 11 a 20 años,De 3 a 5 años,,1,,,,Entre 51 y 60 años,Magister,Medellín,Institucion Educativa  Angela  Restrepo  Moreno,"Las actividades al aire libre  representan  una experiencia muy importante dentro del programa aceleración del aprendizaje, el trabajo  que los estudiantes realizan tiene  una connotación especial les permite el desarrollo del pensamiento critico, sensibilidad con el medio ambiente, manejo de la norma, relaciones interpersonales, mayor creatividad, toma de decisiones, entre muchas mas, solo  las actividades estrictamente necesarias se hacen dentro del aula y el manejo de los roles por parte de los estudiantes contribuyendo a esta  trayectoria con la cual cerramos el año 2019 ahondando en la investigación  sobre el origen de esta escuelita campestre LUIS GUILLERMO ECHEVERRY ABAD que guarda muchas historias  llevadas a la feria de la pregunta de fin de año, y gran parte del trabajo realizado fuera del aula se presento allí.",ME DIVIERTO CREANDO AL AIRE LIBRE,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
8f13f5cc-1e08-11eb-8278-0242ac110003,,54:31.9,12:45.3,12:47.4,4.476.819.774.384.110,905.982.905.982.906,4.924.889.627.325.280,0.502240349,0.784581197,,6.805.251.146.933.120,7.264.957.264.957.260,8.592.979.158.810.960,0.895622702,0.06291453,,7.388.041.454.562.590,1.282.051.282.051.280,13.299.072.633.861.200,0.19709329,0.111025641,,10.148.639.784.439.400,9.401.709.401.709.400,8.044.965.081.385.110,0.851505055,0.081418803,,9.473.049.035.319.250,854.700.854.700.855,8.197.994.241.767.210,0.862534467,0.074017094,,8.678.051.549.145.300,9.401.709.401.709.400,819.202.390.491.453,0.866210938,0.081418803,,19.663.217.905.405.300,9.803.367.820.945.940,0.980336782,,2.641.997.466.216.210,9.735.800.253.378.370,0.973580025,,8.554.159.628.378.370,9.144.584.037.162.160,0.914458404,,Resultados positivos,1,,,,,,1,,,,Una vez cada tanto,Docente,Mujer,Más de 20 años,De 6 a 10 años,,1,,,,Entre 31 y 40 años,Especialista,Apartadó,Institución Educativa San Pedro Claver,"Yo les compartiría la experiencia que he denominado Visita sorpresa. cuando iniciamos labores académicas, aproximadamente a mediados del mes de febrero cuando ya he establecido un rapport con los estudiantes. Acordamos que les haré visita sorpresa en sus hogares. Y así lo hago. La visita se hace con el objetivo de recopilar la mayor información posible sobre el contexto en el que viven los estudiantes. Esta actividad se realiza de la manera más divertida posible. Dentro del diálogo que se establece con los miembros de la familia, se resaltan las cualidades del alumno, y se procura establecer, a partir de la fecha, una relación amiga con la familia del estudiante.",#Mi profe en casa,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
99f07c54-1eb7-11eb-8278-0242ac110003,,34:16.4,05:43.1,05:47.5,5.077.632.098.330.740,3.418.796.897.953.390,9.150.357.100.371.580,0.932129695,0.029606781,,6.648.078.945.166.050,4.705.947.484.725.550,886.459.735.701.084,0.909989473,0.040753505,,6.087.658.168.968.240,21.367.521.367.521.400,9.177.558.969.427.960,0.928439658,0.018504274,,306.910.580.491.209,3.632.478.632.478.630,3.298.415.562.609.270,0.511465488,0.31457265,,5.388.285.790.629.080,4.273.504.273.504.260,9.033.820.993.586.660,0.924749621,0.037008547,,9.113.275.535.954.770,7.692.314.213.157.710,11.749.304.272.945.200,0.050210875,0.066615441,,0.567340851,9.943.265.914.916.990,0.994326591,,9.920.777.245.391.180,0.792227546,0.007922275,,7.598.590.850.830.070,9.240.140.914.916.990,0.924014091,,Resultados interesantes,,,1,,,,,1,,,No sé,Docente,Mujer,Más de 20 años,De 11 a 20 años,,1,,,,Entre 51 y 60 años,Licenciado,,Colegio Distrital San Gabriel,A traves de la elaboracion de una cometa los niños aprendieron poligonos,Clases de poligonos,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
1da86d8c-24fc-11eb-8278-0242ac110003,,25:04.2,31:17.0,31:21.3,0.024205395,17.094.017.094.017.100,9.826.639.289.529.910,0.991210938,0.014803419,,212.639.242.395.678,952.991.452.991.453,25.744.622.768.979.300,0.502240349,0.825290598,,5.216.095.753.205.120,4.743.589.743.589.740,0.403145032,0.241210938,0.410794872,,13.408.217.854.449.400,5.128.205.128.205.120,4.737.712.693.250.370,0.730181526,0.444102564,,0.973174727,5.128.205.128.205.120,4.774.477.399.132.730,0.733857996,0.444102564,,12.716.915.692.559.100,9.700.854.700.854.700,17.197.614.221.970.800,0.502240349,0.840094017,,9.858.794.341.216.210,1.412.056.587.837.830,0.014120566,,4.909.470.016.891.890,5.090.529.983.108.100,0.509052998,,3.317.673.141.891.890,966.823.268.581.081,0.966823269,,Resultados positivos,,,1,1,,,,,,,Todo el tiempo,Docente,Mujer,Más de 20 años,De 6 a 10 años,,1,,,,Entre 51 y 60 años,Licenciado,Itagüí,Institución Educativa Ciudad Itagüí,"El poder de la pregunta..A través de esta experiencia, se pretende lograr en los alumnos el deseo de la investigación y de llegar al método científico por medio de la pregunta.",# pregunto y aprendo,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
c7d9c3c8-24fc-11eb-8278-0242ac110003,,25:14.1,36:04.6,36:06.8,12.509.262.843.400.500,3.26E+10,9.874.907.045.523.490,0.987490721,2.82E+08,,2.396.570.725.972.900,2.136.758.657.602.160,9.546.667.061.642.490,0.965350499,0.01850433,,2.134.802.137.910.200,9.786.324.786.324.780,0.001949999,0.489335739,0.847495726,,6.485.574.784.671.220,9.358.974.685.016.860,-0.075321635,0.467195518,0.810487208,,24.549.174.632.864.400,12.820.578.029.013.000,9.626.302.473.381.220,0.969040536,0.011102621,,9.560.286.146.872.510,17.094.017.094.017.100,2.687.736.821.873.170,0.035424377,0.014803419,,0.174760047,9.982.523.995.309.970,0.9982524,,9.790.938.787.861.540,20.906.121.213.845.000,0.020906121,,9.855.663.706.955.400,14.433.629.304.459.900,0.014433629,,Resultados positivos,,,1,,,,,,,,Todo el tiempo,Docente,Mujer,De 11 a 20 años,De 6 a 10 años,,1,,,,Entre 31 y 40 años,Licenciado,Itagüí,Institución Educativa Avelino Saldarriaga,"Proyecto de investigación ""Los animales y su hábitat""","""Los animales y su habitat""",6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
8f65b942-24fd-11eb-8278-0242ac110003,,28:52.7,41:34.9,41:41.6,51.272.722.630.719.000,4.444.444.444.444.440,5.042.828.329.248.360,0.726505055,0.384888889,,33.750.324.047.888.300,3.205.128.205.128.200,3.419.839.390.082.950,0.502240349,0.277564103,,3.667.264.682.315.230,21.794.871.794.871.700,4.153.248.138.197.580,0.524299173,0.18874359,,3.255.311.439.479.630,3.076.923.076.923.070,3.667.765.483.597.280,0.520622702,0.266461538,,21.165.482.418.929.100,3.589.743.589.743.580,42.937.081.683.635,0.608857996,0.310871795,,3.384.459.252.450.980,33.333.333.333.333.300,3.282.207.414.215.680,0.494887408,0.288666667,,6.902.713.260.135.130,30.972.867.398.648.600,0.309728674,,685.203.758.445.946,31.479.624.155.405.400,0.314796242,,4.875.686.233.108.100,5.124.313.766.891.890,0.512431377,,Resultados positivos,,,,1,,,1,,,,Frequentemente,Docente,Mujer,De 11 a 20 años,De 3 a 5 años,,1,,,,Entre 31 y 40 años,Licenciado,Itagüí,Institución Educativa Los Gómez,Aprendizajes con exito.,# esfuerzo,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
8fc3831c-251e-11eb-8278-0242ac110003,,01:40.1,37:52.1,37:55.6,21.914.326.849.485.100,4.060.536.572.056.950,3.748.030.742.994.520,0.577829903,0.351642467,,337.593.657.789.887,3.461.932.320.880.070,3.162.131.101.221.050,0.489309726,0.299803339,,3.688.548.228.807.380,23.936.331.985.343.200,39.178.185.726.582.800,0.511463517,0.207288635,,,,,,,1,17.252.898.880.213.200,44.024.162.618.522.900,38.722.938.501.263.700,0.607350198,0.381249248,,3.424.382.585.899.740,3.290.833.041.199.250,3.284.784.372.901.000,0.493020089,0.284986141,,793.205.777.505.287,9.206.794.222.494.710,0.920679422,,9.911.865.861.448.520,0.881341386,0.008813414,,18.458.373.564.526.500,8.154.162.643.547.340,0.815416264,,Resultados mixtos,,,1,,,,,,1,Aprendizaje significativo,Frequentemente,Docente,Mujer,De 6 a 10 años,Menos de un año,,1,,,,Entre 21 y 30 años,Licenciado,Itagüí,Institucion Educativa  Capilla del Rosario,Proyecto de Lenguaje,Niñ@ lectores,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
ebe1e32c-25b0-11eb-8278-0242ac110003,,49:53.6,05:23.1,05:36.7,3.096.990.831.663.690,0,9.690.300.916.833.630,0.969030092,0,,8.726.846.716.181.150,21.367.521.367.521.400,10.594.780.701.436.200,0.116631568,0.018504274,,11.001.400.059.225.200,0.427343907,8.857.125.603.427.430,0.88784928,0.003700798,,12.263.739.605.697.600,0.854694334,868.815.660.604.515,0.873089132,0.007401653,,0.144961311,0,9.985.503.868.863.150,0.998550387,0,,9.307.554.548.223.660,0.854698817,6.069.755.700.828.110,0.064971051,0.007401692,,21.623.849.868.774.400,9.783.761.501.312.250,0.97837615,,9.996.145.783.568.450,0.038542164,0.000385422,,13.811.349.868.774.400,9.861.886.501.312.250,0.98618865,,Resultados positivos,,,1,,,,,,,,Frequentemente,Docente,Mujer,De 6 a 10 años,De 6 a 10 años,,1,,,,Entre 31 y 40 años,Licenciado,Medellín,Institución Educativa Juan Nepomuceno Cadavid,"Para la muestra pedagógica de la institución, mostramos el regalo de la voz en un video interpretado por 3 estudiantes, el cuento de la pobre viejecita con ayuda de sus familias.",La pobre viejecita,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
5416a69a-2b3c-11eb-8278-0242ac110003,,15:48.1,25:46.5,26:07.4,31.425.034.957.893.400,3.376.068.376.068.370,3.481.428.128.142.280,0.516946232,0.292367521,,30.168.121.936.274.500,33.333.333.333.333.300,36.498.544.730.392.100,0.531652114,0.288666667,,4.645.457.241.390.140,2.649.572.649.572.640,27.049.701.090.372.000,0.402975643,0.229452991,,3.492.868.000.565.610,23.076.923.076.923.000,41.994.396.917.420.800,0.535328585,0.199846154,,17.573.853.459.653.000,3.205.128.205.128.200,5.037.486.448.906.480,0.664005055,0.277564103,,2.002.483.385.180.990,15.384.615.384.615.300,6.459.055.076.357.460,0.722828585,0.133230769,,2.561.497.043.918.910,743.850.295.608.108,0.743850296,,6.463.524.070.945.940,3.536.475.929.054.050,0.353647593,,283.176.731.418.919,716.823.268.581.081,0.716823269,,Resultados positivos,1,,,,,,1,,,,Una vez cada tanto,Docente,Mujer,De 3 a 5 años,De 3 a 5 años,,1,,,,Entre 31 y 40 años,Especialista,,Institución Educativa Distrital La Victoria,"Juegos de conocimientos entre alumnos y docente, éste permite que los alumnos se conozcan al igual que lo que ellos miran en cada uno de ellos como fortalezas y debilidades, este juego nos permite conocernos y empatizar con cada uno y así hacer más amena la estancia en la institución y el aula, por lo tanto se abren más al aprendizaje. Crea colaboración y fraternidad.",#soyúnico,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
66e3ecf6-2b3c-11eb-8278-0242ac110003,,18:21.0,26:34.6,26:38.9,7.477.429.935.232.620,8.717.948.717.948.710,5.343.082.885.280.190,0.489328265,0.754974359,,8.571.409.691.728.700,5.982.905.982.905.980,8.302.997.099.806.950,0.112944501,0.051811966,,8.470.406.758.622.450,7.264.957.264.957.260,8.030.975.148.818.210,0.116634538,0.06291453,,2.991.045.438.326.330,8.803.417.499.248.790,8.974.779.569.185.690,0.529918671,0.762375955,,7.559.437.276.090.850,4.273.502.969.334.260,49.705.533.030.566.400,0.710730479,0.370085357,,7.931.588.322.970.360,10.256.410.256.410.200,818.120.014.206.194,0.869402065,0.088820513,,9.255.262.642.852.530,9.074.473.735.714.740,0.907447374,,9.366.565.942.764.280,6.334.340.572.357.170,0.063343406,,9.024.699.818.004.260,9.753.001.819.957.380,0.097530018,,Resultados positivos,,,1,,,,,1,,,Una vez cada tanto,Docente,Hombre,De 11 a 20 años,De 6 a 10 años,,1,,,,Entre 31 y 40 años,Magister,,Institución Educativa Distrital Javier Sánchez,Compartiría una experiencia de desarollo afectivo. Una experiencia de creación de cuentos inéditos con la asesoría de la familia en el cual destaquen la mayor fortaleza afectiva de sus integrantes,#mimayortesoroMifamilia,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
6ea46060-2b3c-11eb-8278-0242ac110003,,17:17.9,26:46.6,26:51.9,11.479.966.963.131.100,6.367.521.367.521.360,2.484.481.936.165.510,0.566824262,0.55142735,,7.724.541.307.913.070,11.111.111.111.111.100,11.643.475.809.758.000,0.171990314,0.096222222,,14.165.493.818.399.700,8.119.658.119.658.120,7.771.484.806.194.210,0.817746771,0.070316239,,14.488.766.281.893.500,7.905.982.905.982.900,64.514.046.582.773.500,0.459813192,0.68465812,,15.117.176.412.148.700,7.692.307.692.307.680,7.719.051.589.554.350,0.810366697,0.066615385,,12.883.442.536.348.400,1.068.376.068.376.060,7.643.279.677.989.080,0.817746771,0.092521368,,3.015.478.971.962.610,9.698.452.102.803.730,0.96984521,,8.619.304.906.542.050,1.380.695.093.457.940,0.138069509,,0.211740654,997.882.593.457.944,0.997882593,,Resultados interesantes,1,,,,,,,1,,,Una vez cada tanto,Docente,Mujer,Más de 20 años,Más de 20 años,,1,,,,Entre 31 y 40 años,Especialista,,,Cuando hicimos una especie d eviaje literario donde los niños podian viajar x el tiempo imaginando q ellos estaban viviendo el cuento q escogieron,Un viaje imaginario,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
8871f0de-2b3c-11eb-8278-0242ac110003,,16:51.2,27:21.2,27:35.2,11.466.297.817.744.500,9.615.384.615.384.610,26.995.240.643.793.900,0.507764471,0.832692308,,-0.018724765,9.700.854.048.769.690,3.010.184.277.527.780,0.515144545,0.840093961,,0.019906976,9.914.529.914.529.910,0.834793879,0.504074435,0.858598291,,6.670.640.929.854.320,9.829.059.829.059.820,8.350.029.924.108.580,0.884148292,0.085119658,,5.321.380.136.878.290,0.427350427,9.425.126.943.577.120,0.944649446,0.003700855,,21.369.473.772.581.000,9.786.324.786.324.780,-0.000195241,0.489314287,0.847495726,,0.560894641,9.943.910.535.875.250,0.994391054,,0.560894641,9.943.910.535.875.250,0.994391054,,0.560894641,9.943.910.535.875.250,0.994391054,,Resultados positivos,,,,1,,1,,,,,Frequentemente,Docente,Mujer,De 11 a 20 años,De 11 a 20 años,,1,,,,Entre 51 y 60 años,Licenciado,,,Compartiría la de mi estudiante CarlosEl niño llegó totalmente reacio grosero al aula no hablaba y peleaba con todosYo lo dejé un rato así y luego en recreo me le acerque y hablé con él y me contó su triste historia y empezó a ser más amable debido a la comprensión y apoyo que encontró en mi,La historia de Carlos,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
a0c7485a-2b3c-11eb-8278-0242ac110003,,17:06.8,28:09.2,28:16.0,887.601.535.005.027,1.709.401.709.401.700,7.402.996.755.593.260,0.825769761,0.148034188,,8.618.348.180.618.400,10.256.410.256.410.200,8.112.524.156.297.130,0.862534467,0.088820513,,854.471.566.270.739,5.128.205.128.205.130,9.424.638.244.720.960,0.119887408,0.044410256,,41.123.149.981.146.300,8.974.358.974.358.970,869.133.260.275.264,0.914005055,0.077717949,,9.130.540.236.928.090,5.555.555.555.555.550,8.531.390.420.751.630,0.88091682,0.048111111,,5.915.985.184.137.750,68.376.068.376.068.300,872.464.079.782.554,0.906652114,0.059213675,,1.121.727.195.945.940,9.887.827.280.405.400,0.988782728,,28.109.163.851.351.300,9.718.908.361.486.480,0.971890836,,9.672.983.530.405.400,32.701.646.959.459.400,0.032701647,,Resultados positivos,1,,,,,,1,,,,Rara vez,Docente,Mujer,Más de 20 años,Más de 20 años,,1,,,,Entre 51 y 60 años,Licenciado,,,COMPARTIRIA LAS EXPERIENCIAS DEL PROGRAMA DE BRUJULA CON SUS HORIZONTES,PARTICIPAR EN UNA CONFERENCIA,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
c18cb016-2b3c-11eb-8278-0242ac110003,,16:57.3,29:08.3,29:11.0,13.331.772.011.689.200,7.435.897.435.897.430,12.309.253.629.336.300,0.494887408,0.643948718,,24.386.322.036.827.500,2.136.752.136.752.130,5.424.615.659.565.100,0.649299173,0.185042735,,13.554.874.073.026.600,29.059.829.059.829.000,57.385.296.867.144.200,0.719152114,0.25165812,,7.608.629.689.856.710,1.282.051.282.051.280,11.093.190.280.920.000,0.175034467,0.111025641,,11.832.903.233.408.700,8.974.358.974.358.970,7.919.273.779.223.220,0.836799173,0.077717949,,11.191.877.592.383.100,10.256.410.256.410.200,7.855.171.215.120.660,0.836799173,0.088820513,,12.777.132.601.351.300,8.722.286.739.864.860,0.872228674,,8.676.361.908.783.780,13.236.380.912.162.100,0.132363809,,8.794.605.152.027.020,1.205.394.847.972.970,0.120539485,,Resultados positivos,,,,,,,1,1,,,Frequentemente,Docente,Hombre,De 1 a 2 años,De 1 a 2 años,,1,,,,Entre 21 y 30 años,Profesional no licenciado,,,"A principio del año cuando comenzamos a presentarnos para conocernos, muchos estudiantes estaban penosos de presentarse, entonces para romper el hielo decidí hacer un juego de tingo tango, que consiste en pasar un objeto y cuando yo decida parar el estudiante que queda con el objeto debía presentarse con una canción, fue un momento muy divertido y los estudiantes se sintieron más cómodos.",#JuegosDinámicosSantamaria,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
e3c16384-2b3c-11eb-8278-0242ac110003,,16:10.6,30:10.1,30:08.4,1.246.553.308.823.520,50,4.875.344.669.117.640,0.737534467,0.433,,41.885.693.580.316.700,57.692.307.692.307.600,0.421998727,0.292681526,0.499615385,,3.697.744.823.089.490,5.427.350.427.350.420,8.749.047.495.600.800,0.358857996,0.470008547,,0.203315501,4.914.529.914.529.910,5.065.138.535.382.100,0.752240349,0.425598291,,3.974.054.565.736.550,50.427.350.427.350.400,4.559.859.500.691.300,0.708122702,0.436700855,,0.203315501,4.914.529.914.529.910,5.065.138.535.382.100,0.752240349,0.425598291,,3.118.929.476.351.350,6.881.070.523.648.640,0.688107052,,3.743.929.476.351.350,6.256.070.523.648.640,0.625607052,,2.848.659.206.081.080,715.134.079.391.892,0.715134079,,Resultados positivos,1,,,,,,,1,,,Frequentemente,Docente,Mujer,Más de 20 años,De 3 a 5 años,,1,,,,Entre 51 y 60 años,Licenciado,,Institución Educativa Distrital Carlos Meisel,LA ATENCION COMO ELEMENTO FUNDAMENTAL PARA FORTALECER LAZOS AFECTIVOS,#ATENCIO+AFECTIVIDAD,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
15cedadc-2b3d-11eb-8278-0242ac110003,,17:36.4,31:28.1,31:32.4,10.506.995.694.956.900,8.333.333.333.333.330,6.159.670.971.709.710,0.478263376,0.721666667,,5.535.055.350.553.500,0,944.649.446.494.465,0.944649446,0,,8.639.323.532.658.400,68.376.068.376.068.300,6.769.157.835.809.120,0.101879613,0.059213675,,9.344.372.890.844.290,0.854700855,5.701.570.236.856.210,0.061289207,0.007401709,,7.788.353.123.915.830,7.991.452.991.452.990,12.297.116.961.554.200,0.522543819,0.692059829,,11.621.102.989.876.000,10.256.410.256.410.200,7.812.248.675.371.360,0.832506919,0.088820513,,3.666.033.878.504.670,6.333.966.121.495.320,0.633396612,,9.553.884.345.794.390,4.461.156.542.056.070,0.044611565,,19.837.908.878.504.600,8.016.209.112.149.530,0.801620911,,Resultados positivos,,,,,,,1,1,,,Todo el tiempo,Docente,Mujer,De 11 a 20 años,De 11 a 20 años,,1,,,,Entre 51 y 60 años,Licenciado,,Institución Educativa Luís Carlos Galán,"La de un niño con falta de afecto era y se comparaba groseramente, era desordenado, no le gustaba el estudio, tratándolo con paciencia tuvo un cambio buenísimo  en todos los aspectos integrales de su vida",El amor hace entrar a la razon,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
20ff2eb6-2b3d-11eb-8278-0242ac110003,,17:18.4,31:46.8,31:51.2,3.477.090.935.113.500,333.333.312.955.677,31.895.759.353.297.200,0.48562425,0.288666649,,32.615.234.559.556.800,32.478.629.218.207.400,3.490.613.622.223.560,0.511454508,0.281264929,,35.625.610.002.059.300,31.623.929.993.719.100,3.275.046.000.422.150,0.48562425,0.273863234,,3.519.826.202.002.770,3.247.862.595.778.240,3.232.311.202.218.980,0.48562425,0.281264901,,13.151.076.749.321.000,7.435.897.435.897.430,1.248.994.889.170.450,0.496694361,0.643948718,,3.451.859.996.963.000,31.623.925.103.081.500,3.385.747.492.728.830,0.496694375,0.273863191,,38.575.895.540.006.800,9.614.241.044.599.930,0.961424104,,96.165.281.861.693,38.347.181.383.070.000,0.038347181,,495.649.065.290.179,9.504.350.934.709.820,0.950435093,,Resultados mixtos,,,1,1,,,,,,,Una vez cada tanto,Docente,Mujer,De 11 a 20 años,De 6 a 10 años,,1,,,,Entre 51 y 60 años,Licenciado,,Colegio Técnico Distrital de Rebolo,"En marzo de este año a principios use tapabocas en clase y a los niños le dió risa, muchos estaban sorprendidos,les gustó a algunos y a otros no.",#caratapada 😷,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
